"Name","Year","State"
"Tammi",1959.0,"WI"
"Katie",1959.0,"WI"
"Stacie",1959.0,"WI"
"Janell",1959.0,"WI"
"Jeannette",1959.0,"WI"
"Kate",1959.0,"WI"
"Verna",1959.0,"WI"
"Kirsten",1959.0,"WI"
"Margarita",1959.0,"WI"
"Rosa",1959.0,"WI"
"Linda",1960.0,"WI"
"Nancy",1960.0,"WI"
"Kathy",1960.0,"WI"
"Connie",1960.0,"WI"
"Terri",1960.0,"WI"
"Tracy",1960.0,"WI"
"Monica",1960.0,"WI"
"Karla",1960.0,"WI"
"Deanna",1960.0,"WI"
"Louise",1960.0,"WI"
"Jo",1960.0,"WI"
"Kerry",1960.0,"WI"
"Rosemary",1960.0,"WI"
"Carole",1960.0,"WI"
"Gretchen",1960.0,"WI"
"Leann",1960.0,"WI"
"Faith",1960.0,"WI"
"Veronica",1960.0,"WI"
"Geraldine",1960.0,"WI"
"Ginger",1960.0,"WI"
"Lauren",1960.0,"WI"
"Lorene",1960.0,"WI"
"Celeste",1960.0,"WI"
"Naomi",1960.0,"WI"
"Ida",1960.0,"WI"
"Jacki",1960.0,"WI"
"Valorie",1960.0,"WI"
"Alana",1960.0,"WI"
"Delia",1960.0,"WI"
"Rosie",1960.0,"WI"
"Barbara",1961.0,"WI"
"Pamela",1961.0,"WI"
"Laura",1961.0,"WI"
"Joan",1961.0,"WI"
"Paula",1961.0,"WI"
"Janice",1961.0,"WI"
"Diana",1961.0,"WI"
"Joyce",1961.0,"WI"
"Beverly",1961.0,"WI"
"Pam",1961.0,"WI"
"Melanie",1961.0,"WI"
"Corinne",1961.0,"WI"
"Erin",1961.0,"WI"
"Rosemarie",1961.0,"WI"
"Jeannette",1961.0,"WI"
"Tamra",1961.0,"WI"
"Lucille",1961.0,"WI"
"Lydia",1961.0,"WI"
"Carey",1961.0,"WI"
"Eloise",1961.0,"WI"
"Paige",1961.0,"WI"
"Adrienne",1961.0,"WI"
"Claudette",1961.0,"WI"
"Jacki",1961.0,"WI"
"Marylee",1961.0,"WI"
"Stella",1961.0,"WI"
"Wendee",1961.0,"WI"
"Wendy",1962.0,"WI"
"Renee",1962.0,"WI"
"Carrie",1962.0,"WI"
"Terry",1962.0,"WI"
"Jackie",1962.0,"WI"
"Eileen",1962.0,"WI"
"Beverly",1962.0,"WI"
"Rene",1962.0,"WI"
"April",1962.0,"WI"
"Terrie",1962.0,"WI"
"Tara",1962.0,"WI"
"Glenda",1962.0,"WI"
"Yolanda",1962.0,"WI"
"Laureen",1962.0,"WI"
"Dixie",1962.0,"WI"
"Elisabeth",1962.0,"WI"
"Ginger",1962.0,"WI"
"Jenifer",1962.0,"WI"
"Allison",1962.0,"WI"
"Cara",1962.0,"WI"
"Emily",1962.0,"WI"
"Margie",1962.0,"WI"
"Monique",1962.0,"WI"
"Esther",1962.0,"WI"
"Gale",1962.0,"WI"
"Marian",1962.0,"WI"
"Naomi",1962.0,"WI"
"Vivian",1962.0,"WI"
"Danita",1962.0,"WI"
"Jaclyn",1962.0,"WI"
"Meri",1962.0,"WI"
"Adrienne",1962.0,"WI"
"Lucille",1962.0,"WI"
"Cecile",1962.0,"WI"
"John",1962.0,"WI"
"Shellie",1962.0,"WI"
"Lisa",1963.0,"WI"
"Jill",1963.0,"WI"
"Rita",1963.0,"WI"
"Joanne",1963.0,"WI"
"Karla",1963.0,"WI"
"Jeanette",1963.0,"WI"
"Jayne",1963.0,"WI"
"Christy",1963.0,"WI"
"Frances",1963.0,"WI"
"Glenda",1963.0,"WI"
"Jenifer",1963.0,"WI"
"Delores",1963.0,"WI"
"Rosanne",1963.0,"WI"
"Tonya",1963.0,"WI"
"Irma",1963.0,"WI"
"Shelli",1963.0,"WI"
"Lillian",1963.0,"WI"
"Maribeth",1963.0,"WI"
"Joellen",1963.0,"WI"
"Michael",1963.0,"WI"
"Ruthie",1963.0,"WI"
"Jacki",1963.0,"WI"
"Janell",1963.0,"WI"
"Jeni",1963.0,"WI"
"Julene",1963.0,"WI"
"Noelle",1963.0,"WI"
"Michelle",1964.0,"WI"
"Nancy",1964.0,"WI"
"Jean",1964.0,"WI"
"Kathy",1964.0,"WI"
"Janet",1964.0,"WI"
"Colleen",1964.0,"WI"
"Sheila",1964.0,"WI"
"Patti",1964.0,"WI"
"Bridget",1964.0,"WI"
"Eileen",1964.0,"WI"
"Gwen",1964.0,"WI"
"Marianne",1964.0,"WI"
"Susanne",1964.0,"WI"
"Justine",1964.0,"WI"
"Cherie",1964.0,"WI"
"Frances",1964.0,"WI"
"Grace",1964.0,"WI"
"Antoinette",1964.0,"WI"
"Mindy",1964.0,"WI"
"Loretta",1964.0,"WI"
"Marilee",1964.0,"WI"
"Tonya",1964.0,"WI"
"Lila",1964.0,"WI"
"Christi",1964.0,"WI"
"Roxann",1964.0,"WI"
"Tia",1964.0,"WI"
"Jeanie",1964.0,"WI"
"Alexandra",1964.0,"WI"
"James",1964.0,"WI"
"Janna",1964.0,"WI"
"Liz",1964.0,"WI"
"Mae",1964.0,"WI"
"Margery",1964.0,"WI"
"Maryanne",1964.0,"WI"
"Angeline",1964.0,"WI"
"Lottie",1964.0,"WI"
"Miriam",1964.0,"WI"
"Elizabeth",1965.0,"WI"
"Sharon",1965.0,"WI"
"Tina",1965.0,"WI"
"Penny",1965.0,"WI"
"Patti",1965.0,"WI"
"Darlene",1965.0,"WI"
"Stacy",1965.0,"WI"
"Lynda",1965.0,"WI"
"Natalie",1965.0,"WI"
"Jenny",1965.0,"WI"
"Dorothy",1965.0,"WI"
"Candace",1965.0,"WI"
"Robyn",1965.0,"WI"
"Marsha",1965.0,"WI"
"Cara",1965.0,"WI"
"Rene",1965.0,"WI"
"Belinda",1965.0,"WI"
"Christy",1965.0,"WI"
"Diann",1965.0,"WI"
"Nicole",1965.0,"WI"
"Tonya",1965.0,"WI"
"Janette",1965.0,"WI"
"Elisabeth",1965.0,"WI"
"Tamra",1965.0,"WI"
"Aimee",1965.0,"WI"
"Delores",1965.0,"WI"
"Lesa",1965.0,"WI"
"Leigh",1965.0,"WI"
"Shelli",1965.0,"WI"
"Geralyn",1965.0,"WI"
"Glenda",1965.0,"WI"
"Jeanie",1965.0,"WI"
"Maribeth",1965.0,"WI"
"Carri",1965.0,"WI"
"Penelope",1965.0,"WI"
"Robbin",1965.0,"WI"
"Tracy",1966.0,"WI"
"Joanne",1966.0,"WI"
"Sheryl",1966.0,"WI"
"Sandy",1966.0,"WI"
"Eileen",1966.0,"WI"
"Toni",1966.0,"WI"
"Gayle",1966.0,"WI"
"Mari",1966.0,"WI"
"Cathleen",1966.0,"WI"
"Patrice",1966.0,"WI"
"Cari",1966.0,"WI"
"Kendra",1966.0,"WI"
"Elisabeth",1966.0,"WI"
"Lucy",1966.0,"WI"
"Tara",1966.0,"WI"
"Terrie",1966.0,"WI"
"Claudia",1966.0,"WI"
"Marybeth",1966.0,"WI"
"Noel",1966.0,"WI"
"Cinda",1966.0,"WI"
"Kathi",1966.0,"WI"
"Liza",1966.0,"WI"
"Gina",1967.0,"WI"
"Shelley",1967.0,"WI"
"Carla",1967.0,"WI"
"Judy",1967.0,"WI"
"Maureen",1967.0,"WI"
"Jenny",1967.0,"WI"
"Marilyn",1967.0,"WI"
"Lorraine",1967.0,"WI"
"Jeanine",1967.0,"WI"
"Rachael",1967.0,"WI"
"Hope",1967.0,"WI"
"Ginger",1967.0,"WI"
"Helen",1967.0,"WI"
"Sylvia",1967.0,"WI"
"Lesley",1967.0,"WI"
"Tamera",1967.0,"WI"
"Caryn",1967.0,"WI"
"Marion",1967.0,"WI"
"Barb",1967.0,"WI"
"Joellen",1967.0,"WI"
"Juliane",1967.0,"WI"
"Lillian",1967.0,"WI"
"Dionne",1967.0,"WI"
"Edith",1967.0,"WI"
"Gabrielle",1967.0,"WI"
"Kerrie",1967.0,"WI"
"Kelly",1968.0,"WI"
"Linda",1968.0,"WI"
"Cynthia",1968.0,"WI"
"Sarah",1968.0,"WI"
"Jane",1968.0,"WI"
"Joan",1968.0,"WI"
"Jodie",1968.0,"WI"
"Shari",1968.0,"WI"
"Teri",1968.0,"WI"
"Rose",1968.0,"WI"
"Lora",1968.0,"WI"
"Charlotte",1968.0,"WI"
"Sonja",1968.0,"WI"
"Terry",1968.0,"WI"
"Gayle",1968.0,"WI"
"Jeannie",1968.0,"WI"
"Lorna",1968.0,"WI"
"Paige",1968.0,"WI"
"Courtney",1968.0,"WI"
"Janell",1968.0,"WI"
"Kirstin",1968.0,"WI"
"Margarita",1968.0,"WI"
"Terese",1968.0,"WI"
"Randi",1968.0,"WI"
"Shelby",1968.0,"WI"
"Corina",1968.0,"WI"
"Deena",1968.0,"WI"
"Laura",1969.0,"WI"
"Pamela",1969.0,"WI"
"Holly",1969.0,"WI"
"Terri",1969.0,"WI"
"Bonnie",1969.0,"WI"
"Ronda",1969.0,"WI"
"Kristie",1969.0,"WI"
"Martha",1969.0,"WI"
"Chris",1969.0,"WI"
"Gloria",1969.0,"WI"
"Helen",1969.0,"WI"
"Luann",1969.0,"WI"
"Joanna",1969.0,"WI"
"Veronica",1969.0,"WI"
"Carey",1969.0,"WI"
"Patty",1969.0,"WI"
"Courtney",1969.0,"WI"
"Jerri",1969.0,"WI"
"Rosanne",1969.0,"WI"
"Antonette",1969.0,"WI"
"Candie",1969.0,"WI"
"Corrine",1969.0,"WI"
"Kathrine",1969.0,"WI"
"Malinda",1969.0,"WI"
"Malissa",1969.0,"WI"
"Myra",1969.0,"WI"
"Rebecca",1970.0,"WI"
"Nicole",1970.0,"WI"
"Denise",1970.0,"WI"
"Paula",1970.0,"WI"
"Katherine",1970.0,"WI"
"Sherry",1970.0,"WI"
"Monica",1970.0,"WI"
"Shawn",1970.0,"WI"
"Janice",1970.0,"WI"
"Joan",1970.0,"WI"
"Emily",1970.0,"WI"
"Kristy",1970.0,"WI"
"Alison",1970.0,"WI"
"Wanda",1970.0,"WI"
"Rita",1970.0,"WI"
"Jenifer",1970.0,"WI"
"Tabitha",1970.0,"WI"
"Cara",1970.0,"WI"
"Renae",1970.0,"WI"
"Lynnette",1970.0,"WI"
"Katharine",1970.0,"WI"
"Marcie",1970.0,"WI"
"Irene",1970.0,"WI"
"Kirstin",1970.0,"WI"
"Maryjo",1970.0,"WI"
"Pam",1970.0,"WI"
"Tonja",1970.0,"WI"
"Athena",1970.0,"WI"
"Cathryn",1970.0,"WI"
"Corina",1970.0,"WI"
"Kristyn",1970.0,"WI"
"Lesa",1970.0,"WI"
"Lorna",1970.0,"WI"
"Rosa",1970.0,"WI"
"Andrea",1971.0,"WI"
"Stacey",1971.0,"WI"
"Jacqueline",1971.0,"WI"
"Melanie",1971.0,"WI"
"Sharon",1971.0,"WI"
"Jean",1971.0,"WI"
"Margaret",1971.0,"WI"
"Allison",1971.0,"WI"
"Regina",1971.0,"WI"
"Christa",1971.0,"WI"
"Dena",1971.0,"WI"
"Ruth",1971.0,"WI"
"Lana",1971.0,"WI"
"Sonya",1971.0,"WI"
"Cari",1971.0,"WI"
"Leigh",1971.0,"WI"
"Colette",1971.0,"WI"
"Rachael",1971.0,"WI"
"Latasha",1971.0,"WI"
"Elisa",1971.0,"WI"
"Grace",1971.0,"WI"
"Lorraine",1971.0,"WI"
"Leticia",1971.0,"WI"
"Louise",1971.0,"WI"
"Serena",1971.0,"WI"
"Carleen",1971.0,"WI"
"Faye",1971.0,"WI"
"Pam",1971.0,"WI"
"Richelle",1971.0,"WI"
"Nicole",1972.0,"WI"
"Gina",1972.0,"WI"
"Rhonda",1972.0,"WI"
"Kristina",1972.0,"WI"
"Diana",1972.0,"WI"
"Kara",1972.0,"WI"
"Rochelle",1972.0,"WI"
"Yvonne",1972.0,"WI"
"Charlene",1972.0,"WI"
"Kimberley",1972.0,"WI"
"Rose",1972.0,"WI"
"Lora",1972.0,"WI"
"Paulette",1972.0,"WI"
"Lynne",1972.0,"WI"
"Marilyn",1972.0,"WI"
"Yvette",1972.0,"WI"
"Dianne",1972.0,"WI"
"Jeannette",1972.0,"WI"
"Patrice",1972.0,"WI"
"Karie",1972.0,"WI"
"Latonya",1972.0,"WI"
"Phyllis",1972.0,"WI"
"Cristina",1972.0,"WI"
"Geri",1972.0,"WI"
"Josephine",1972.0,"WI"
"Shelli",1972.0,"WI"
"Patty",1972.0,"WI"
"Tina",1973.0,"WI"
"Tara",1973.0,"WI"
"Becky",1973.0,"WI"
"Erica",1973.0,"WI"
"Vicki",1973.0,"WI"
"Erika",1973.0,"WI"
"Suzanne",1973.0,"WI"
"Kristi",1973.0,"WI"
"Katina",1973.0,"WI"
"Staci",1973.0,"WI"
"Joanna",1973.0,"WI"
"Tammie",1973.0,"WI"
"Toni",1973.0,"WI"
"Cathy",1973.0,"WI"
"Karin",1973.0,"WI"
"Cassandra",1973.0,"WI"
"Jenifer",1973.0,"WI"
"Leann",1973.0,"WI"
"Jeannie",1973.0,"WI"
"Genevieve",1973.0,"WI"
"Kami",1973.0,"WI"
"Kimberley",1973.0,"WI"
"Jolene",1973.0,"WI"
"Chrystal",1973.0,"WI"
"Karie",1973.0,"WI"
"Karyn",1973.0,"WI"
"Carie",1973.0,"WI"
"Tamiko",1973.0,"WI"
"Lydia",1973.0,"WI"
"Penelope",1973.0,"WI"
"Rebecca",1974.0,"WI"
"Brenda",1974.0,"WI"
"Mary",1974.0,"WI"
"Michele",1974.0,"WI"
"Anne",1974.0,"WI"
"Joy",1974.0,"WI"
"Margaret",1974.0,"WI"
"Kerri",1974.0,"WI"
"Sheri",1974.0,"WI"
"Shawn",1974.0,"WI"
"Nikki",1974.0,"WI"
"Jenna",1974.0,"WI"
"Anita",1974.0,"WI"
"Naomi",1974.0,"WI"
"Gwendolyn",1974.0,"WI"
"Eva",1974.0,"WI"
"Katy",1974.0,"WI"
"Yvette",1974.0,"WI"
"Angeline",1974.0,"WI"
"Jason",1974.0,"WI"
"Tamika",1974.0,"WI"
"Carri",1974.0,"WI"
"Irene",1974.0,"WI"
"Christin",1974.0,"WI"
"Cristina",1974.0,"WI"
"Joleen",1974.0,"WI"
"Lena",1974.0,"WI"
"Marjorie",1974.0,"WI"
"Michaela",1974.0,"WI"
"Miriam",1974.0,"WI"
"Patty",1974.0,"WI"
"Amy",1975.0,"WI"
"Mary",1975.0,"WI"
"Gina",1975.0,"WI"
"Margaret",1975.0,"WI"
"Cheryl",1975.0,"WI"
"Sherry",1975.0,"WI"
"Kerry",1975.0,"WI"
"Natalie",1975.0,"WI"
"Alison",1975.0,"WI"
"Nichole",1975.0,"WI"
"Traci",1975.0,"WI"
"Darcy",1975.0,"WI"
"Kendra",1975.0,"WI"
"Ruth",1975.0,"WI"
"Amie",1975.0,"WI"
"Nina",1975.0,"WI"
"Sonya",1975.0,"WI"
"Corrie",1975.0,"WI"
"Alana",1975.0,"WI"
"Katy",1975.0,"WI"
"Leann",1975.0,"WI"
"Elisa",1975.0,"WI"
"Dionne",1975.0,"WI"
"Lorrie",1975.0,"WI"
"Wendi",1975.0,"WI"
"Kay",1975.0,"WI"
"Lyn",1975.0,"WI"
"Ramona",1975.0,"WI"
"Tanisha",1975.0,"WI"
"Amelia",1975.0,"WI"
"Consuelo",1975.0,"WI"
"Jena",1975.0,"WI"
"Lorena",1975.0,"WI"
"Spring",1975.0,"WI"
"Sara",1976.0,"WI"
"Nancy",1976.0,"WI"
"Caroline",1976.0,"WI"
"Cathy",1976.0,"WI"
"Meredith",1976.0,"WI"
"Annie",1976.0,"WI"
"Jayme",1976.0,"WI"
"Joyce",1976.0,"WI"
"Lee",1976.0,"WI"
"Greta",1976.0,"WI"
"Jason",1976.0,"WI"
"Joey",1976.0,"WI"
"Karri",1976.0,"WI"
"Gloria",1976.0,"WI"
"Ronda",1976.0,"WI"
"Tanisha",1976.0,"WI"
"Casandra",1976.0,"WI"
"Hannah",1976.0,"WI"
"Chris",1976.0,"WI"
"Francesca",1976.0,"WI"
"Sherrie",1976.0,"WI"
"Tosha",1976.0,"WI"
"Brigette",1976.0,"WI"
"Steven",1976.0,"WI"
"Terese",1976.0,"WI"
"Nicole",1977.0,"WI"
"Emily",1977.0,"WI"
"Megan",1977.0,"WI"
"Molly",1977.0,"WI"
"Kristina",1977.0,"WI"
"Nichole",1977.0,"WI"
"Marie",1977.0,"WI"
"Margaret",1977.0,"WI"
"Diane",1977.0,"WI"
"Tracey",1977.0,"WI"
"Dena",1977.0,"WI"
"Christa",1977.0,"WI"
"Ericka",1977.0,"WI"
"Lea",1977.0,"WI"
"Constance",1977.0,"WI"
"Jeanine",1977.0,"WI"
"Whitney",1977.0,"WI"
"Leanne",1977.0,"WI"
"Athena",1977.0,"WI"
"Chris",1977.0,"WI"
"Corinne",1977.0,"WI"
"Christin",1977.0,"WI"
"Larissa",1977.0,"WI"
"Tanisha",1977.0,"WI"
"Amy",1978.0,"WI"
"Krista",1978.0,"WI"
"Misty",1978.0,"WI"
"Kim",1978.0,"WI"
"Veronica",1978.0,"WI"
"Janelle",1978.0,"WI"
"Sally",1978.0,"WI"
"Shawn",1978.0,"WI"
"Tera",1978.0,"WI"
"Rose",1978.0,"WI"
"Kori",1978.0,"WI"
"Lesley",1978.0,"WI"
"Melisa",1978.0,"WI"
"Mellissa",1978.0,"WI"
"Gloria",1978.0,"WI"
"Lynette",1978.0,"WI"
"Tammie",1978.0,"WI"
"Tessa",1978.0,"WI"
"Aubrey",1978.0,"WI"
"Kylee",1978.0,"WI"
"Deann",1978.0,"WI"
"Dixie",1978.0,"WI"
"Heide",1978.0,"WI"
"Inga",1978.0,"WI"
"Jesse",1978.0,"WI"
"Renea",1978.0,"WI"
"Kristin",1979.0,"WI"
"Beth",1979.0,"WI"
"Maria",1979.0,"WI"
"Lindsey",1979.0,"WI"
"Katrina",1979.0,"WI"
"Leslie",1979.0,"WI"
"Aimee",1979.0,"WI"
"Joy",1979.0,"WI"
"Janet",1979.0,"WI"
"Traci",1979.0,"WI"
"Lauren",1979.0,"WI"
"Nina",1979.0,"WI"
"Brianna",1979.0,"WI"
"Candy",1979.0,"WI"
"Elisa",1979.0,"WI"
"Alana",1979.0,"WI"
"Sonya",1979.0,"WI"
"Mollie",1979.0,"WI"
"Justine",1979.0,"WI"
"Meghann",1979.0,"WI"
"Candi",1979.0,"WI"
"Alycia",1979.0,"WI"
"Catrina",1979.0,"WI"
"Danae",1979.0,"WI"
"Larissa",1979.0,"WI"
"Trista",1979.0,"WI"
"Stacy",1980.0,"WI"
"Anne",1980.0,"WI"
"Jacqueline",1980.0,"WI"
"Jodi",1980.0,"WI"
"Kristi",1980.0,"WI"
"Cheryl",1980.0,"WI"
"Robin",1980.0,"WI"
"Alissa",1980.0,"WI"
"Kelli",1980.0,"WI"
"Cara",1980.0,"WI"
"Annie",1980.0,"WI"
"Maureen",1980.0,"WI"
"Billie",1980.0,"WI"
"Tonia",1980.0,"WI"
"Ebony",1980.0,"WI"
"Ryan",1980.0,"WI"
"Christie",1980.0,"WI"
"Claire",1980.0,"WI"
"Sonia",1980.0,"WI"
"Yvonne",1980.0,"WI"
"Shari",1980.0,"WI"
"Alana",1980.0,"WI"
"Cherie",1980.0,"WI"
"Genevieve",1980.0,"WI"
"Tamika",1980.0,"WI"
"Charlene",1980.0,"WI"
"Maren",1980.0,"WI"
"Adriana",1980.0,"WI"
"Tammi",1980.0,"WI"
"Tiffani",1980.0,"WI"
"Bridgette",1980.0,"WI"
"Jo",1980.0,"WI"
"Louise",1980.0,"WI"
"Alanna",1980.0,"WI"
"Irene",1980.0,"WI"
"Ivy",1980.0,"WI"
"Laurel",1980.0,"WI"
"Lorena",1980.0,"WI"
"Amanda",1981.0,"WI"
"Amy",1981.0,"WI"
"Megan",1981.0,"WI"
"Gina",1981.0,"WI"
"Jodi",1981.0,"WI"
"Christy",1981.0,"WI"
"Bobbi",1981.0,"WI"
"Jacquelyn",1981.0,"WI"
"Meredith",1981.0,"WI"
"Christa",1981.0,"WI"
"Adrienne",1981.0,"WI"
"Autumn",1981.0,"WI"
"Terra",1981.0,"WI"
"Lacy",1981.0,"WI"
"Tammi",1981.0,"WI"
"Dorothy",1981.0,"WI"
"Leeann",1981.0,"WI"
"Callie",1981.0,"WI"
"Shelby",1981.0,"WI"
"Destiny",1981.0,"WI"
"Kirstin",1981.0,"WI"
"Louise",1981.0,"WI"
"Apryl",1981.0,"WI"
"Darla",1981.0,"WI"
"Gayle",1981.0,"WI"
"Kelly",1982.0,"WI"
"Tina",1982.0,"WI"
"Wendy",1982.0,"WI"
"Tamara",1982.0,"WI"
"Linda",1982.0,"WI"
"Gretchen",1982.0,"WI"
"Meredith",1982.0,"WI"
"Martha",1982.0,"WI"
"Caroline",1982.0,"WI"
"Jean",1982.0,"WI"
"Corinne",1982.0,"WI"
"Teri",1982.0,"WI"
"Angelica",1982.0,"WI"
"Dianna",1982.0,"WI"
"Clarissa",1982.0,"WI"
"Therese",1982.0,"WI"
"Elise",1982.0,"WI"
"Karissa",1982.0,"WI"
"Cassondra",1982.0,"WI"
"Karly",1982.0,"WI"
"Shaina",1982.0,"WI"
"Kate",1983.0,"WI"
"Cynthia",1983.0,"WI"
"Colleen",1983.0,"WI"
"Marie",1983.0,"WI"
"Jacquelyn",1983.0,"WI"
"Trista",1983.0,"WI"
"Cassie",1983.0,"WI"
"Traci",1983.0,"WI"
"Jodie",1983.0,"WI"
"Briana",1983.0,"WI"
"Jocelyn",1983.0,"WI"
"Kathy",1983.0,"WI"
"Rochelle",1983.0,"WI"
"Tami",1983.0,"WI"
"Jasmine",1983.0,"WI"
"Clarissa",1983.0,"WI"
"Emma",1983.0,"WI"
"Mandi",1983.0,"WI"
"Mollie",1983.0,"WI"
"Angelique",1983.0,"WI"
"Jayme",1983.0,"WI"
"Steffanie",1983.0,"WI"
"Abbie",1983.0,"WI"
"Antonia",1983.0,"WI"
"Rita",1983.0,"WI"
"Jeannette",1983.0,"WI"
"Kimberley",1983.0,"WI"
"Jeni",1983.0,"WI"
"Joleen",1983.0,"WI"
"Joyce",1983.0,"WI"
"Maranda",1983.0,"WI"
"Misti",1983.0,"WI"
"Nathan",1983.0,"WI"
"Sharlene",1983.0,"WI"
"Jennifer",1984.0,"WI"
"Jessica",1984.0,"WI"
"Melissa",1984.0,"WI"
"Heather",1984.0,"WI"
"Jamie",1984.0,"WI"
"Renee",1984.0,"WI"
"Pamela",1984.0,"WI"
"Latoya",1984.0,"WI"
"Trisha",1984.0,"WI"
"Aimee",1984.0,"WI"
"Denise",1984.0,"WI"
"Anita",1984.0,"WI"
"Candace",1984.0,"WI"
"Jodie",1984.0,"WI"
"Sally",1984.0,"WI"
"Randi",1984.0,"WI"
"Tia",1984.0,"WI"
"Melody",1984.0,"WI"
"Annie",1984.0,"WI"
"Christie",1984.0,"WI"
"Shelley",1984.0,"WI"
"Sherri",1984.0,"WI"
"Charity",1984.0,"WI"
"Eva",1984.0,"WI"
"Janine",1984.0,"WI"
"Elaine",1984.0,"WI"
"Kala",1984.0,"WI"
"May",1984.0,"WI"
"Casie",1984.0,"WI"
"Corey",1984.0,"WI"
"Joan",1984.0,"WI"
"Joann",1984.0,"WI"
"Josie",1984.0,"WI"
"Pang",1984.0,"WI"
"Tamra",1984.0,"WI"
"Amanda",1985.0,"WI"
"Brittany",1985.0,"WI"
"Tiffany",1985.0,"WI"
"Mary",1985.0,"WI"
"Carrie",1985.0,"WI"
"Anne",1985.0,"WI"
"Patricia",1985.0,"WI"
"Stacey",1985.0,"WI"
"Beth",1985.0,"WI"
"Brenda",1985.0,"WI"
"Joanna",1985.0,"WI"
"Lori",1985.0,"WI"
"Tonya",1985.0,"WI"
"Sabrina",1985.0,"WI"
"Annie",1985.0,"WI"
"Ashlee",1985.0,"WI"
"Tasha",1985.0,"WI"
"Teresa",1985.0,"WI"
"Barbara",1985.0,"WI"
"Elisabeth",1985.0,"WI"
"Christa",1985.0,"WI"
"Ellen",1985.0,"WI"
"Cheryl",1985.0,"WI"
"Regina",1985.0,"WI"
"Audra",1985.0,"WI"
"Johanna",1985.0,"WI"
"Santana",1985.0,"WI"
"Lacy",1985.0,"WI"
"Darcy",1985.0,"WI"
"Jane",1985.0,"WI"
"Sasha",1985.0,"WI"
"Sonia",1985.0,"WI"
"Ali",1985.0,"WI"
"Elisa",1985.0,"WI"
"Karin",1985.0,"WI"
"Anthony",1985.0,"WI"
"Lesley",1985.0,"WI"
"Nichol",1985.0,"WI"
"Paris",1985.0,"WI"
"Ryan",1985.0,"WI"
"Ami",1985.0,"WI"
"Belinda",1985.0,"WI"
"Devon",1985.0,"WI"
"Priscilla",1985.0,"WI"
"Shantel",1985.0,"WI"
"Christina",1986.0,"WI"
"Holly",1986.0,"WI"
"Leah",1986.0,"WI"
"Vanessa",1986.0,"WI"
"Kathleen",1986.0,"WI"
"Janelle",1986.0,"WI"
"Kristi",1986.0,"WI"
"Kasey",1986.0,"WI"
"Wendy",1986.0,"WI"
"Briana",1986.0,"WI"
"Chelsey",1986.0,"WI"
"Kelley",1986.0,"WI"
"Lea",1986.0,"WI"
"Toni",1986.0,"WI"
"Taylor",1986.0,"WI"
"Kristie",1986.0,"WI"
"Taryn",1986.0,"WI"
"Alecia",1986.0,"WI"
"Alysia",1986.0,"WI"
"Cori",1986.0,"WI"
"Sherry",1986.0,"WI"
"Summer",1986.0,"WI"
"Lynette",1986.0,"WI"
"Mollie",1986.0,"WI"
"Peggy",1986.0,"WI"
"Kortney",1986.0,"WI"
"Tristan",1986.0,"WI"
"Samantha",1987.0,"WI"
"Katherine",1987.0,"WI"
"Crystal",1987.0,"WI"
"Maria",1987.0,"WI"
"Kate",1987.0,"WI"
"Kelli",1987.0,"WI"
"Jaclyn",1987.0,"WI"
"Jaime",1987.0,"WI"
"Brandi",1987.0,"WI"
"Hilary",1987.0,"WI"
"Savannah",1987.0,"WI"
"Keri",1987.0,"WI"
"Shelly",1987.0,"WI"
"Bailey",1987.0,"WI"
"Kendall",1987.0,"WI"
"Cori",1987.0,"WI"
"Britany",1987.0,"WI"
"Genevieve",1987.0,"WI"
"Sherri",1987.0,"WI"
"Yesenia",1987.0,"WI"
"Belinda",1987.0,"WI"
"Lily",1987.0,"WI"
"Meghann",1987.0,"WI"
"Cody",1987.0,"WI"
"Jeana",1987.0,"WI"
"Kami",1987.0,"WI"
"Lynette",1987.0,"WI"
"Shamika",1987.0,"WI"
"Lauren",1988.0,"WI"
"Kelsey",1988.0,"WI"
"Christina",1988.0,"WI"
"Kristen",1988.0,"WI"
"Natalie",1988.0,"WI"
"Meghan",1988.0,"WI"
"Margaret",1988.0,"WI"
"Abby",1988.0,"WI"
"Morgan",1988.0,"WI"
"Casey",1988.0,"WI"
"Carolyn",1988.0,"WI"
"Karen",1988.0,"WI"
"Haley",1988.0,"WI"
"Leslie",1988.0,"WI"
"Pamela",1988.0,"WI"
"Bianca",1988.0,"WI"
"Tessa",1988.0,"WI"
"Michaela",1988.0,"WI"
"Bobbi",1988.0,"WI"
"Joy",1988.0,"WI"
"Latisha",1988.0,"WI"
"Rita",1988.0,"WI"
"Clare",1988.0,"WI"
"Dayna",1988.0,"WI"
"Katelynn",1988.0,"WI"
"Greta",1988.0,"WI"
"Kendall",1988.0,"WI"
"Sydney",1988.0,"WI"
"Annette",1988.0,"WI"
"Ashton",1988.0,"WI"
"Cayla",1988.0,"WI"
"Chandra",1988.0,"WI"
"Darcy",1988.0,"WI"
"Leeann",1988.0,"WI"
"Rhea",1988.0,"WI"
"Rosemary",1988.0,"WI"
"Deja",1988.0,"WI"
"Stephanie",1989.0,"WI"
"Katie",1989.0,"WI"
"Alicia",1989.0,"WI"
"Jasmine",1989.0,"WI"
"Natalie",1989.0,"WI"
"Vanessa",1989.0,"WI"
"Ellen",1989.0,"WI"
"Deanna",1989.0,"WI"
